Mes,Residuo,Modalidad,Cantidad
2016-02-01T00:00,Baterías,Punto limpio,"430,00"
2016-03-01T00:00,Baterías,Punto limpio,"320,00"
2016-04-01T00:00,Baterías,Punto limpio,"430,00"
2016-05-01T00:00,Baterías,Punto limpio,"430,00"
2016-06-01T00:00,Baterías,Punto limpio,"750,00"
2016-07-01T00:00,Baterías,Punto limpio,"450,00"
2016-08-01T00:00,Baterías,Punto limpio,"600,00"
2016-09-01T00:00,Baterías,Punto limpio,"1090,00"
2016-10-01T00:00,Baterías,Punto limpio,"1020,00"
2016-11-01T00:00,Baterías,Punto limpio,"450,00"
2016-12-01T00:00,Baterías,Punto limpio,"1000,00"
2017-01-01T00:00,Baterías,Punto limpio,"630,00"
2017-02-01T00:00,Baterías,Punto limpio,"500,00"
2017-03-01T00:00,Baterías,Punto limpio,"850,00"
2017-04-01T00:00,Baterías,Punto limpio,"660,00"
2017-05-01T00:00,Baterías,Punto limpio,"400,00"
2017-06-01T00:00,Baterías,Punto limpio,"480,00"
2017-07-01T00:00,Baterías,Punto limpio,"1010,00"
2017-08-01T00:00,Baterías,Punto limpio,"610,00"
2017-09-01T00:00,Baterías,Punto limpio,"570,00"
2017-10-01T00:00,Baterías,Punto limpio,"610,00"
2017-11-01T00:00,Baterías,Punto limpio,"660,00"
2017-12-01T00:00,Baterías,Punto limpio,"900,00"
2018-01-01T00:00,Baterías,Punto limpio,"590,00"
2018-02-01T00:00,Baterías,Punto limpio,"530,00"
2018-03-01T00:00,Baterías,Punto limpio,"790,00"
2018-04-01T00:00,Baterías,Punto limpio,"700,00"
2018-05-01T00:00,Baterías,Punto limpio,"510,00"
2018-06-01T00:00,Baterías,Punto limpio,"460,00"
2018-07-01T00:00,Baterías,Punto limpio,"880,00"
2018-08-01T00:00,Baterías,Punto limpio,"710,00"
2018-09-01T00:00,Baterías,Punto limpio,"760,00"
2018-10-01T00:00,Baterías,Punto limpio,"580,00"
2018-11-01T00:00,Baterías,Punto limpio,"1020,00"
2019-01-01T00:00,Baterías,Punto limpio,"420,00"
2019-02-01T00:00,Baterías,Punto limpio,"1020,00"
2019-03-01T00:00,Baterías,Punto limpio,"450,00"
2019-04-01T00:00,Baterías,Punto limpio,"440,00"
2019-05-01T00:00,Baterías,Punto limpio,"470,00"
2019-06-01T00:00,Baterías,Punto limpio,"615,00"
2019-07-01T00:00,Baterías,Punto limpio,"400,00"
2019-08-01T00:00,Baterías,Punto limpio,"530,00"
2019-09-01T00:00,Baterías,Punto limpio,"620,00"
2019-10-01T00:00,Baterías,Punto limpio,"940,00"
2019-11-01T00:00,Baterías,Punto limpio,"1180,00"
2019-12-01T00:00,Baterías,Punto limpio,"1170,00"
2020-01-01T00:00,Baterías,Punto limpio,"1520,00"
2020-02-01T00:00,Baterías,Punto limpio,"640,00"
2020-03-01T00:00,Baterías,Punto limpio,"320,00"
2020-04-01T00:00,Baterías,Punto limpio,"90,00"
2020-05-01T00:00,Baterías,Punto limpio,"1040,00"
2020-06-01T00:00,Baterías,Punto limpio,"1520,00"
2020-07-01T00:00,Baterías,Punto limpio,"1500,00"
2020-08-01T00:00,Baterías,Punto limpio,"680,00"
2020-09-01T00:00,Baterías,Punto limpio,"0,00"
2020-10-01T00:00,Baterías,Punto limpio,"0,00"
2020-11-01T00:00,Baterías,Punto limpio,"0,00"
2020-12-01T00:00,Baterías,Punto limpio,"0,00"
2021-01-01T00:00,Baterías,Punto limpio,"520,00"
2021-02-01T00:00,Baterías,Punto limpio,"730,00"
2021-03-01T00:00,Baterías,Punto limpio,"700,00"
2021-04-01T00:00,Baterías,Punto limpio,"1870,00"
2021-05-01T00:00,Baterías,Punto limpio,"1180,00"
2021-06-01T00:00,Baterías,Punto limpio,"1125,00"
2021-07-01T00:00,Baterías,Punto limpio,"755,00"
2021-08-01T00:00,Baterías,Punto limpio,"880,00"
2021-09-01T00:00,Baterías,Punto limpio,"600,00"
2021-10-01T00:00,Baterías,Punto limpio,"400,00"
2021-11-01T00:00,Baterías,Punto limpio,"760,00"
2021-12-01T00:00,Baterías,Punto limpio,"300,00"
2022-01-01T00:00,Baterías,Punto limpio,"740,00"
2022-02-01T00:00,Baterías,Punto limpio,"960,00"
2022-03-01T00:00,Baterías,Punto limpio,"780,00"
2022-04-01T00:00,Baterías,Punto limpio,"510,00"
2022-05-01T00:00,Baterías,Punto limpio,"400,00"
2022-06-01T00:00,Baterías,Punto limpio,"360,00"
2022-07-01T00:00,Baterías,Punto limpio,"680,00"
2022-08-01T00:00,Baterías,Punto limpio,"480,00"
2022-09-01T00:00,Baterías,Punto limpio,"320,00"
2022-10-01T00:00,Baterías,Punto limpio,"1320,00"
2022-11-01T00:00,Baterías,Punto limpio,"500,00"
2022-12-01T00:00,Baterías,Punto limpio,"375,00"
2013-01-01T00:00,Césped,Contenedor,"25400,00"
2013-02-01T00:00,Césped,Contenedor,"28840,00"
2013-03-01T00:00,Césped,Contenedor,"27920,00"
2013-04-01T00:00,Césped,Contenedor,"31260,00"
2013-05-01T00:00,Césped,Contenedor,"60060,00"
2013-06-01T00:00,Césped,Contenedor,"53820,00"
2013-07-01T00:00,Césped,Contenedor,"47500,00"
2013-08-01T00:00,Césped,Contenedor,"19120,00"
2013-09-01T00:00,Césped,Contenedor,"52060,00"
2013-10-01T00:00,Césped,Contenedor,"26804,00"
2013-11-01T00:00,Césped,Contenedor,"28420,00"
2013-12-01T00:00,Césped,Contenedor,"21690,00"
2014-01-01T00:00,Césped,Contenedor,"22710,00"
2014-02-01T00:00,Césped,Contenedor,"22050,00"
2014-03-01T00:00,Césped,Contenedor,"22080,00"
2014-04-01T00:00,Césped,Contenedor,"35560,00"
2014-05-01T00:00,Césped,Contenedor,"32520,00"
2014-06-01T00:00,Césped,Contenedor,"44590,00"
2014-07-01T00:00,Césped,Contenedor,"49770,00"
2014-08-01T00:00,Césped,Contenedor,"36450,00"
2014-09-01T00:00,Césped,Contenedor,"46642,00"
2014-10-01T00:00,Césped,Contenedor,"31720,00"
2014-11-01T00:00,Césped,Contenedor,"21170,00"
2014-12-01T00:00,Césped,Contenedor,"26980,00"
2015-01-01T00:00,Césped,Contenedor,"21670,00"
2015-02-01T00:00,Césped,Contenedor,"23220,00"
2015-03-01T00:00,Césped,Contenedor,"25120,00"
2015-04-01T00:00,Césped,Contenedor,"43200,00"
2015-05-01T00:00,Césped,Contenedor,"50220,00"
2015-06-01T00:00,Césped,Contenedor,"18840,00"
2015-07-01T00:00,Césped,Contenedor,"21780,00"
2015-08-01T00:00,Césped,Contenedor,"45560,00"
2015-09-01T00:00,Césped,Contenedor,"40580,00"
2015-10-01T00:00,Césped,Contenedor,"14780,00"
2015-11-01T00:00,Césped,Contenedor,"29560,00"
2015-12-01T00:00,Césped,Contenedor,"24100,00"
2016-01-01T00:00,Césped,Contenedor,"25890,00"
2016-02-01T00:00,Césped,Contenedor,"28180,00"
2016-03-01T00:00,Césped,Contenedor,"22040,00"
2016-04-01T00:00,Césped,Contenedor,"31500,00"
2016-05-01T00:00,Césped,Contenedor,"38620,00"
2016-06-01T00:00,Césped,Contenedor,"46600,00"
2016-07-01T00:00,Césped,Contenedor,"42540,00"
2016-08-01T00:00,Césped,Contenedor,"35500,00"
2016-09-01T00:00,Césped,Contenedor,"30940,00"
2016-10-01T00:00,Césped,Contenedor,"20780,00"
2016-11-01T00:00,Césped,Contenedor,"30380,00"
2016-12-01T00:00,Césped,Contenedor,"23220,00"
2017-01-01T00:00,Césped,Contenedor,"22740,00"
2017-02-01T00:00,Césped,Contenedor,"28480,00"
2017-03-01T00:00,Césped,Contenedor,"25960,00"
2017-04-01T00:00,Césped,Contenedor,"23360,00"
2017-05-01T00:00,Césped,Contenedor,"36500,00"
2017-06-01T00:00,Césped,Contenedor,"41480,00"
2017-07-01T00:00,Césped,Contenedor,"28120,00"
2017-08-01T00:00,Césped,Contenedor,"22020,00"
2017-09-01T00:00,Césped,Contenedor,"22980,00"
2017-10-01T00:00,Césped,Contenedor,"25740,00"
2017-11-01T00:00,Césped,Contenedor,"34400,00"
2017-12-01T00:00,Césped,Contenedor,"28020,00"
2018-01-01T00:00,Césped,Contenedor,"30060,00"
2018-02-01T00:00,Césped,Contenedor,"32180,00"
2018-03-01T00:00,Césped,Contenedor,"29280,00"
2018-04-01T00:00,Césped,Contenedor,"32040,00"
2018-05-01T00:00,Césped,Contenedor,"28120,00"
2018-06-01T00:00,Césped,Contenedor,"24120,00"
2018-07-01T00:00,Césped,Contenedor,"28360,00"
2018-08-01T00:00,Césped,Contenedor,"24160,00"
2018-09-01T00:00,Césped,Contenedor,"35630,00"
2018-10-01T00:00,Césped,Contenedor,"17510,00"
2018-11-01T00:00,Césped,Contenedor,"14900,00"
2018-12-01T00:00,Césped,Contenedor,"11524,00"
2013-01-01T00:00,Colchones,Punto limpio,"2260,00"
2013-02-01T00:00,Colchones,Punto limpio,"3640,00"
2013-03-01T00:00,Colchones,Punto limpio,"3620,00"
2013-04-01T00:00,Colchones,Punto limpio,"4260,00"
2013-05-01T00:00,Colchones,Punto limpio,"4440,00"
2013-06-01T00:00,Colchones,Punto limpio,"4360,00"
2013-07-01T00:00,Colchones,Punto limpio,"4040,00"
2013-08-01T00:00,Colchones,Punto limpio,"1220,00"
2013-09-01T00:00,Colchones,Punto limpio,"4660,00"
2013-10-01T00:00,Colchones,Punto limpio,"6840,00"
2013-11-01T00:00,Colchones,Punto limpio,"4500,00"
2013-12-01T00:00,Colchones,Punto limpio,"1960,00"
2014-01-01T00:00,Colchones,Punto limpio,"5300,00"
2014-02-01T00:00,Colchones,Punto limpio,"5160,00"
2014-03-01T00:00,Colchones,Punto limpio,"4720,00"
2014-04-01T00:00,Colchones,Punto limpio,"7420,00"
2014-05-01T00:00,Colchones,Punto limpio,"3740,00"
2014-06-01T00:00,Colchones,Punto limpio,"4640,00"
2014-07-01T00:00,Colchones,Punto limpio,"6560,00"
2014-08-01T00:00,Colchones,Punto limpio,"4160,00"
2014-09-01T00:00,Colchones,Punto limpio,"5300,00"
2014-10-01T00:00,Colchones,Punto limpio,"5640,00"
2014-11-01T00:00,Colchones,Punto limpio,"5640,00"
2014-12-01T00:00,Colchones,Punto limpio,"4440,00"
2015-01-01T00:00,Colchones,Punto limpio,"4620,00"
2015-02-01T00:00,Colchones,Punto limpio,"5040,00"
2015-03-01T00:00,Colchones,Punto limpio,"4340,00"
2015-04-01T00:00,Colchones,Punto limpio,"3280,00"
2015-05-01T00:00,Colchones,Punto limpio,"2860,00"
2015-06-01T00:00,Colchones,Punto limpio,"4220,00"
2015-07-01T00:00,Colchones,Punto limpio,"2900,00"
2015-08-01T00:00,Colchones,Punto limpio,"2880,00"
2015-09-01T00:00,Colchones,Punto limpio,"6360,00"
2015-10-01T00:00,Colchones,Punto limpio,"5660,00"
2015-11-01T00:00,Colchones,Punto limpio,"3380,00"
2015-12-01T00:00,Colchones,Punto limpio,"0,00"
2016-01-01T00:00,Colchones,Punto limpio,"3580,00"
2016-02-01T00:00,Colchones,Punto limpio,"4820,00"
2016-03-01T00:00,Colchones,Punto limpio,"4680,00"
2016-04-01T00:00,Colchones,Punto limpio,"6420,00"
2016-05-01T00:00,Colchones,Punto limpio,"3980,00"
2016-06-01T00:00,Colchones,Punto limpio,"1880,00"
2016-07-01T00:00,Colchones,Punto limpio,"3140,00"
2016-08-01T00:00,Colchones,Punto limpio,"3820,00"
2016-09-01T00:00,Colchones,Punto limpio,"4020,00"
2016-10-01T00:00,Colchones,Punto limpio,"3660,00"
2016-11-01T00:00,Colchones,Punto limpio,"8360,00"
2016-12-01T00:00,Colchones,Punto limpio,"7920,00"
2017-01-01T00:00,Colchones,Punto limpio,"6320,00"
2017-02-01T00:00,Colchones,Punto limpio,"9100,00"
2017-03-01T00:00,Colchones,Punto limpio,"8620,00"
2017-04-01T00:00,Colchones,Punto limpio,"6160,00"
2017-05-01T00:00,Colchones,Punto limpio,"4000,00"
2017-06-01T00:00,Colchones,Punto limpio,"3680,00"
2017-07-01T00:00,Colchones,Punto limpio,"6920,00"
2017-08-01T00:00,Colchones,Punto limpio,"3640,00"
2017-09-01T00:00,Colchones,Punto limpio,"6020,00"
2017-10-01T00:00,Colchones,Punto limpio,"5380,00"
2017-11-01T00:00,Colchones,Punto limpio,"7160,00"
2017-12-01T00:00,Colchones,Punto limpio,"11600,00"
2018-01-01T00:00,Colchones,Punto limpio,"7248,00"
2018-02-01T00:00,Colchones,Punto limpio,"8874,00"
2018-03-01T00:00,Colchones,Punto limpio,"8940,00"
2018-04-01T00:00,Colchones,Punto limpio,"6236,00"
2018-05-01T00:00,Colchones,Punto limpio,"4117,00"
2018-06-01T00:00,Colchones,Punto limpio,"3587,00"
2018-07-01T00:00,Colchones,Punto limpio,"3021,00"
2018-08-01T00:00,Colchones,Punto limpio,"6126,00"
2018-09-01T00:00,Colchones,Punto limpio,"5000,00"
2018-10-01T00:00,Colchones,Punto limpio,"7540,00"
2018-11-01T00:00,Colchones,Punto limpio,"6340,00"
2018-12-01T00:00,Colchones,Punto limpio,"7340,00"
2019-01-01T00:00,Colchones,Punto limpio,"4060,00"
2019-02-01T00:00,Colchones,Punto limpio,"4600,00"
2019-03-01T00:00,Colchones,Punto limpio,"6980,00"
2019-04-01T00:00,Colchones,Punto limpio,"4380,00"
2019-05-01T00:00,Colchones,Punto limpio,"4160,00"
2019-06-01T00:00,Colchones,Punto limpio,"5880,00"
2019-07-01T00:00,Colchones,Punto limpio,"3840,00"
2019-08-01T00:00,Colchones,Punto limpio,"7780,00"
2019-09-01T00:00,Colchones,Punto limpio,"8260,00"
2019-10-01T00:00,Colchones,Punto limpio,"5400,00"
2019-11-01T00:00,Colchones,Punto limpio,"5700,00"
2019-12-01T00:00,Colchones,Punto limpio,"6120,00"
2020-01-01T00:00,Colchones,Punto limpio,"4260,00"
2020-02-01T00:00,Colchones,Punto limpio,"6820,00"
2020-03-01T00:00,Colchones,Punto limpio,"4900,00"
2020-04-01T00:00,Colchones,Punto limpio,"0,00"
2020-05-01T00:00,Colchones,Punto limpio,"5620,00"
2020-06-01T00:00,Colchones,Punto limpio,"5620,00"
2020-07-01T00:00,Colchones,Punto limpio,"5340,00"
2020-08-01T00:00,Colchones,Punto limpio,"5500,00"
2020-09-01T00:00,Colchones,Punto limpio,"8260,00"
2020-10-01T00:00,Colchones,Punto limpio,"9100,00"
2020-11-01T00:00,Colchones,Punto limpio,"7040,00"
2020-12-01T00:00,Colchones,Punto limpio,"5240,00"
2021-01-01T00:00,Colchones,Punto limpio,"5000,00"
2021-02-01T00:00,Colchones,Punto limpio,"6840,00"
2021-03-01T00:00,Colchones,Punto limpio,"8060,00"
2021-04-01T00:00,Colchones,Punto limpio,"5260,00"
2021-05-01T00:00,Colchones,Punto limpio,"6280,00"
2021-06-01T00:00,Colchones,Punto limpio,"8700,00"
2021-07-01T00:00,Colchones,Punto limpio,"5960,00"
2021-08-01T00:00,Colchones,Punto limpio,"3680,00"
2021-09-01T00:00,Colchones,Punto limpio,"5980,00"
2021-10-01T00:00,Colchones,Punto limpio,"6220,00"
2021-11-01T00:00,Colchones,Punto limpio,"5040,00"
2021-12-01T00:00,Colchones,Punto limpio,"4920,00"
2022-01-01T00:00,Colchones,Punto limpio,"7640,00"
2022-02-01T00:00,Colchones,Punto limpio,"6660,00"
2022-03-01T00:00,Colchones,Punto limpio,"6840,00"
2022-04-01T00:00,Colchones,Punto limpio,"5600,00"
2022-05-01T00:00,Colchones,Punto limpio,"3900,00"
2022-06-01T00:00,Colchones,Punto limpio,"4500,00"
2022-07-01T00:00,Colchones,Punto limpio,"1100,00"
2022-08-01T00:00,Colchones,Punto limpio,"2360,00"
2022-09-01T00:00,Colchones,Punto limpio,"3040,00"
2022-10-01T00:00,Colchones,Punto limpio,"5404,00"
2022-11-01T00:00,Colchones,Punto limpio,"3760,00"
2022-12-01T00:00,Colchones,Punto limpio,"4800,00"
2013-01-01T00:00,Corcho blanco,Punto limpio,"600,00"
2013-02-01T00:00,Corcho blanco,Punto limpio,"600,00"
2013-03-01T00:00,Corcho blanco,Punto limpio,"600,00"
2013-04-01T00:00,Corcho blanco,Punto limpio,"600,00"
2013-05-01T00:00,Corcho blanco,Punto limpio,"600,00"
2013-06-01T00:00,Corcho blanco,Punto limpio,"1200,00"
2013-07-01T00:00,Corcho blanco,Punto limpio,"600,00"
2013-08-01T00:00,Corcho blanco,Punto limpio,"360,00"
2013-09-01T00:00,Corcho blanco,Punto limpio,"600,00"
2013-10-01T00:00,Corcho blanco,Punto limpio,"600,00"
2013-11-01T00:00,Corcho blanco,Punto limpio,"5710,00"
2013-12-01T00:00,Corcho blanco,Punto limpio,"0,00"
2014-01-01T00:00,Corcho blanco,Punto limpio,"600,00"
2014-02-01T00:00,Corcho blanco,Punto limpio,"1100,00"
2014-03-01T00:00,Corcho blanco,Punto limpio,"0,00"
2014-04-01T00:00,Corcho blanco,Punto limpio,"1000,00"
2014-05-01T00:00,Corcho blanco,Punto limpio,"500,00"
2014-06-01T00:00,Corcho blanco,Punto limpio,"500,00"
2014-07-01T00:00,Corcho blanco,Punto limpio,"0,00"
2014-08-01T00:00,Corcho blanco,Punto limpio,"1000,00"
2014-09-01T00:00,Corcho blanco,Punto limpio,"0,00"
2014-10-01T00:00,Corcho blanco,Punto limpio,"1100,00"
2014-11-01T00:00,Corcho blanco,Punto limpio,"0,00"
2014-12-01T00:00,Corcho blanco,Punto limpio,"360,00"
2015-01-01T00:00,Corcho blanco,Punto limpio,"0,00"
2015-02-01T00:00,Corcho blanco,Punto limpio,"1700,00"
2015-03-01T00:00,Corcho blanco,Punto limpio,"500,00"
2015-04-01T00:00,Corcho blanco,Punto limpio,"500,00"
2015-05-01T00:00,Corcho blanco,Punto limpio,"600,00"
2015-06-01T00:00,Corcho blanco,Punto limpio,"600,00"
2015-07-01T00:00,Corcho blanco,Punto limpio,"900,00"
2015-08-01T00:00,Corcho blanco,Punto limpio,"0,00"
2015-09-01T00:00,Corcho blanco,Punto limpio,"1000,00"
2015-10-01T00:00,Corcho blanco,Punto limpio,"0,00"
2015-11-01T00:00,Corcho blanco,Punto limpio,"500,00"
2015-12-01T00:00,Corcho blanco,Punto limpio,"0,00"
2016-01-01T00:00,Corcho blanco,Punto limpio,"1000,00"
2016-02-01T00:00,Corcho blanco,Punto limpio,"500,00"
2016-03-01T00:00,Corcho blanco,Punto limpio,"500,00"
2016-04-01T00:00,Corcho blanco,Punto limpio,"500,00"
2016-05-01T00:00,Corcho blanco,Punto limpio,"0,00"
2016-06-01T00:00,Corcho blanco,Punto limpio,"500,00"
2016-07-01T00:00,Corcho blanco,Punto limpio,"0,00"
2016-08-01T00:00,Corcho blanco,Punto limpio,"600,00"
2016-09-01T00:00,Corcho blanco,Punto limpio,"0,00"
2016-10-01T00:00,Corcho blanco,Punto limpio,"500,00"
2016-11-01T00:00,Corcho blanco,Punto limpio,"500,00"
2016-12-01T00:00,Corcho blanco,Punto limpio,"500,00"
2017-01-01T00:00,Corcho blanco,Punto limpio,"500,00"
2017-02-01T00:00,Corcho blanco,Punto limpio,"500,00"
2017-03-01T00:00,Corcho blanco,Punto limpio,"0,00"
2017-04-01T00:00,Corcho blanco,Punto limpio,"600,00"
2017-05-01T00:00,Corcho blanco,Punto limpio,"600,00"
2017-06-01T00:00,Corcho blanco,Punto limpio,"600,00"
2017-07-01T00:00,Corcho blanco,Punto limpio,"0,00"
2017-08-01T00:00,Corcho blanco,Punto limpio,"500,00"
2017-09-01T00:00,Corcho blanco,Punto limpio,"1000,00"
2017-10-01T00:00,Corcho blanco,Punto limpio,"0,00"
2017-11-01T00:00,Corcho blanco,Punto limpio,"500,00"
2017-12-01T00:00,Corcho blanco,Punto limpio,"500,00"
2018-01-01T00:00,Corcho blanco,Punto limpio,"480,00"
2018-02-01T00:00,Corcho blanco,Punto limpio,"500,00"
2018-03-01T00:00,Corcho blanco,Punto limpio,"0,00"
2018-04-01T00:00,Corcho blanco,Punto limpio,"620,00"
2018-05-01T00:00,Corcho blanco,Punto limpio,"0,00"
2018-06-01T00:00,Corcho blanco,Punto limpio,"0,00"
2018-07-01T00:00,Corcho blanco,Punto limpio,"460,00"
2018-08-01T00:00,Corcho blanco,Punto limpio,"0,00"
2018-09-01T00:00,Corcho blanco,Punto limpio,"1650,00"
2018-10-01T00:00,Corcho blanco,Punto limpio,"1200,00"
2018-11-01T00:00,Corcho blanco,Punto limpio,"600,00"
2018-12-01T00:00,Corcho blanco,Punto limpio,"300,00"
2019-01-01T00:00,Corcho blanco,Punto limpio,"600,00"
2019-02-01T00:00,Corcho blanco,Punto limpio,"0,00"
2019-03-01T00:00,Corcho blanco,Punto limpio,"1200,00"
2019-04-01T00:00,Corcho blanco,Punto limpio,"600,00"
2019-05-01T00:00,Corcho blanco,Punto limpio,"600,00"
2019-06-01T00:00,Corcho blanco,Punto limpio,"1200,00"
2019-07-01T00:00,Corcho blanco,Punto limpio,"400,00"
2019-08-01T00:00,Corcho blanco,Punto limpio,"200,00"
2019-09-01T00:00,Corcho blanco,Punto limpio,"600,00"
2019-10-01T00:00,Corcho blanco,Punto limpio,"400,00"
2019-11-01T00:00,Corcho blanco,Punto limpio,"200,00"
2019-12-01T00:00,Corcho blanco,Punto limpio,"200,00"
2022-01-01T00:00,Corcho blanco,Punto limpio,"600,00"
2022-02-01T00:00,Corcho blanco,Punto limpio,"400,00"
2022-03-01T00:00,Corcho blanco,Punto limpio,"800,00"
2022-04-01T00:00,Corcho blanco,Punto limpio,"200,00"
2022-05-01T00:00,Corcho blanco,Punto limpio,"400,00"
2022-06-01T00:00,Corcho blanco,Punto limpio,"200,00"
2022-07-01T00:00,Corcho blanco,Punto limpio,"0,00"
2022-08-01T00:00,Corcho blanco,Punto limpio,"0,00"
2022-09-01T00:00,Corcho blanco,Punto limpio,"0,00"
2022-10-01T00:00,Corcho blanco,Punto limpio,"400,00"
2022-11-01T00:00,Corcho blanco,Punto limpio,"400,00"
2022-12-01T00:00,Corcho blanco,Punto limpio,"200,00"
2013-01-01T00:00,Envases,Islas ecológicas,"65680,00"
2013-02-01T00:00,Envases,Islas ecológicas,"56780,00"
2013-03-01T00:00,Envases,Islas ecológicas,"64480,00"
2013-04-01T00:00,Envases,Islas ecológicas,"65240,00"
2013-05-01T00:00,Envases,Islas ecológicas,"65020,00"
2013-06-01T00:00,Envases,Islas ecológicas,"62360,00"
2013-07-01T00:00,Envases,Islas ecológicas,"61080,00"
2013-08-01T00:00,Envases,Islas ecológicas,"48120,00"
2013-09-01T00:00,Envases,Islas ecológicas,"58480,00"
2013-10-01T00:00,Envases,Islas ecológicas,"63860,00"
2013-11-01T00:00,Envases,Islas ecológicas,"60380,00"
2013-12-01T00:00,Envases,Islas ecológicas,"63080,00"
2014-01-01T00:00,Envases,Islas ecológicas,"67340,00"
2014-02-01T00:00,Envases,Islas ecológicas,"29920,00"
2014-03-01T00:00,Envases,Islas ecológicas,"64500,00"
2014-04-01T00:00,Envases,Islas ecológicas,"60840,00"
2014-05-01T00:00,Envases,Islas ecológicas,"62060,00"
2014-06-01T00:00,Envases,Islas ecológicas,"65220,00"
2014-07-01T00:00,Envases,Islas ecológicas,"61720,00"
2014-08-01T00:00,Envases,Islas ecológicas,"48080,00"
2014-09-01T00:00,Envases,Islas ecológicas,"64500,00"
2014-10-01T00:00,Envases,Islas ecológicas,"67220,00"
2014-11-01T00:00,Envases,Islas ecológicas,"60840,00"
2014-12-01T00:00,Envases,Islas ecológicas,"64800,00"
2015-01-01T00:00,Envases,Islas ecológicas,"59980,00"
2015-02-01T00:00,Envases,Islas ecológicas,"59240,00"
2015-03-01T00:00,Envases,Islas ecológicas,"61980,00"
2015-04-01T00:00,Envases,Islas ecológicas,"60700,00"
2015-05-01T00:00,Envases,Islas ecológicas,"65530,00"
2015-06-01T00:00,Envases,Islas ecológicas,"67020,00"
2015-07-01T00:00,Envases,Islas ecológicas,"64780,00"
2015-08-01T00:00,Envases,Islas ecológicas,"49160,00"
2015-09-01T00:00,Envases,Islas ecológicas,"64500,00"
2015-10-01T00:00,Envases,Islas ecológicas,"66860,00"
2015-11-01T00:00,Envases,Islas ecológicas,"60530,00"
2015-12-01T00:00,Envases,Islas ecológicas,"66000,00"
2016-01-01T00:00,Envases,Islas ecológicas,"65060,00"
2016-02-01T00:00,Envases,Islas ecológicas,"66400,00"
2016-03-01T00:00,Envases,Islas ecológicas,"68200,00"
2016-04-01T00:00,Envases,Islas ecológicas,"69480,00"
2016-05-01T00:00,Envases,Islas ecológicas,"75880,00"
2016-06-01T00:00,Envases,Islas ecológicas,"71360,00"
2016-07-01T00:00,Envases,Islas ecológicas,"64380,00"
2016-08-01T00:00,Envases,Islas ecológicas,"56480,00"
2016-09-01T00:00,Envases,Islas ecológicas,"65780,00"
2016-10-01T00:00,Envases,Islas ecológicas,"69260,00"
2016-11-01T00:00,Envases,Islas ecológicas,"71700,00"
2016-12-01T00:00,Envases,Islas ecológicas,"72640,00"
2017-01-01T00:00,Envases,Islas ecológicas,"69920,00"
2017-02-01T00:00,Envases,Islas ecológicas,"63300,00"
2017-03-01T00:00,Envases,Islas ecológicas,"71300,00"
2017-04-01T00:00,Envases,Islas ecológicas,"62320,00"
2017-05-01T00:00,Envases,Islas ecológicas,"72440,00"
2017-06-01T00:00,Envases,Islas ecológicas,"71740,00"
2017-07-01T00:00,Envases,Islas ecológicas,"64880,00"
